DateTime	ResolutionCode	OutAreaCode	OutAreaTypeCode	OutAreaName	OutMapCode	InAreaCode	InAreaTypeCode	InAreaName	InMapCode	FlowValue	UpdateTime
2022-01-01 13:00:00.000	PT15M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	0.0	2022-01-01 14:30:51
2022-01-01 11:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	BY	CTY	BY CTY	BY	0.0	2022-01-01 14:30:57
2022-01-01 11:00:00.000	PT60M	10Y1001A1001A49F	CTA	RU CTA	RU	10Y1001C--000182	CTA	UA-IPS CTA	UA_IPS	533.0	2022-01-01 14:31:38
2022-01-01 11:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	RU	CTY	RU CTY	RU	0.0	2022-01-01 14:31:38
2022-01-01 12:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	10YPL-AREA-----S	BZN	PL BZN	PL	0.0	2022-01-01 14:32:18
2022-01-01 12:00:00.000	PT60M	10YPL-AREA-----S	CTA	PL CTA	PL	10Y1001A1001A869	CTA	UA-DobTPP CTA	UA_DobTPP	0.0	2022-01-01 14:32:18
2022-01-01 12:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	10Y1001A1001A83F	CTY	DE CTY	DE	55.3	2022-01-01 14:32:19
2022-01-01 12:00:00.000	PT60M	10Y1001A1001A83F	CTY	DE CTY	DE	10YPL-AREA-----S	CTY	PL CTY	PL	380.29	2022-01-01 14:32:19
2022-01-01 12:00:00.000	PT60M	10YLT-1001A0008Q	CTY	LT CTY	LT	10YPL-AREA-----S	CTY	PL CTY	PL	0.0	2022-01-01 14:32:20
2022-01-01 12:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	10YSE-1--------K	CTY	SE CTY	SE	529.7	2022-01-02 12:30:51
2022-01-01 12:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	10YDK-2--------M	BZN	DK2 BZN	DK2	0.0	2022-01-01 14:32:20
2022-01-01 12:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	10YDK-1--------W	BZN	DK1 BZN	DK1	242.64	2022-01-01 14:32:21
2022-01-01 12:00:00.000	PT60M	10Y1001A1001A796	CTA	DK CTA	DK	10YSE-1--------K	CTA	SE CTA	SE	0.0	2022-01-01 14:32:21
2022-01-01 12:00:00.000	PT60M	10YSE-1--------K	CTA	SE CTA	SE	10Y1001A1001A796	CTA	DK CTA	DK	844.07	2022-01-01 14:32:21
2022-01-01 13:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	10YHU-MAVIR----U	CTY	HU CTY	HU	63.79	2022-01-01 14:32:22
2022-01-01 13:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	10YLU-CEGEDEL-NQ	CTA	LU CTA	LU	242.39	2022-01-01 14:32:26
2022-01-01 13:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	10YCH-SWISSGRIDZ	CTA	CH CTA	CH	262.46	2022-01-01 14:33:13
2022-01-01 13:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	10YNL----------L	CTA	NL CTA	NL	0.0	2022-01-01 14:33:44
2022-01-01 13:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	10YHU-MAVIR----U	CTA	HU CTA	HU	318.34	2022-01-01 14:34:26
2022-01-01 13:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	10YAT-APG------L	CTY	AT CTY	AT	0.0	2022-01-01 14:34:29
2022-01-01 13:15:00.000	PT15M	10YSI-ELES-----O	BZN	SI BZN	SI	10YAT-APG------L	BZN	AT BZN	AT	14.28	2022-01-01 15:04:25
2022-01-01 12:00:00.000	PT60M	10Y1001A1001A50U	CTA	RU-KGD CTA	RU_KGD	10YLT-1001A0008Q	CTA	LT CTA	LT	321.0	2022-01-01 14:34:42
2022-01-01 12:00:00.000	PT60M	10YLT-1001A0008Q	CTA	LT CTA	LT	10Y1001A1001A51S	CTA	BY CTA	BY	0.0	2022-01-01 14:34:42
2022-01-01 12:00:00.000	PT60M	10Y1001A1001A51S	BZN	BY BZN	BY	10YLT-1001A0008Q	BZN	LT BZN	LT	530.0	2022-01-01 14:34:43
2022-01-01 12:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	10Y1001A1001A51S	BZN	BY BZN	BY	0.0	2022-01-01 14:34:43
2022-01-01 12:00:00.000	PT60M	10YLT-1001A0008Q	CTY	LT CTY	LT	RU	CTY	RU CTY	RU	0.0	2022-01-01 14:34:45
2022-01-01 12:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	10YNO-3--------J	BZN	NO3 BZN	NO3	0.0	2022-01-01 14:34:46
2022-01-01 12:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	10Y1001A1001A45N	BZN	SE2 BZN	SE2	220.44	2022-01-01 15:34:43
2022-01-01 12:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	10Y1001A1001A46L	BZN	SE3 BZN	SE3	5511.51	2022-01-01 15:34:49
2022-01-01 12:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	10Y1001A1001A46L	BZN	SE3 BZN	SE3	0.0	2022-01-01 14:34:50
2022-01-01 12:00:00.000	PT60M	10YCS-CG-TSO---S	BZN	ME BZN	ME	10YBA-JPCC-----D	BZN	BA BZN	BA	0.0	2022-01-01 14:34:55
2022-01-01 12:00:00.000	PT60M	10YCS-CG-TSO---S	BZN	ME BZN	ME	10YAL-KESH-----5	BZN	AL BZN	AL	33.73	2022-01-01 14:34:55
2022-01-01 12:00:00.000	PT60M	10YLT-1001A0008Q	CTY	LT CTY	LT	10YSE-1--------K	CTY	SE CTY	SE	465.66	2022-01-01 15:34:55
2022-01-01 12:00:00.000	PT60M	10YSE-1--------K	CTY	SE CTY	SE	10YLT-1001A0008Q	CTY	LT CTY	LT	0.0	2022-01-01 14:35:15
2022-01-01 12:00:00.000	PT60M	10YNO-0--------C	CTA	NO CTA	NO	10YSE-1--------K	CTA	SE CTA	SE	854.56	2022-01-02 01:30:52
2022-01-01 12:00:00.000	PT60M	10YCS-CG-TSO---S	CTA	ME CTA	ME	10YBA-JPCC-----D	CTA	BA CTA	BA	0.0	2022-01-01 14:36:46
2022-01-01 12:00:00.000	PT60M	10YIT-GRTN-----B	CTY	IT CTY	IT	10YCS-CG-TSO---S	CTY	ME CTY	ME	0.0	2022-01-01 14:36:57
2022-01-01 12:00:00.000	PT60M	10YAL-KESH-----5	CTA	AL CTA	AL	10YCS-CG-TSO---S	CTA	ME CTA	ME	44.9	2022-01-01 14:37:00
2022-01-01 12:00:00.000	PT60M	10YCS-CG-TSO---S	BZN	ME BZN	ME	10Y1001A1001A71M	BZN	IT-Centre-South BZN	IT-CSOUTH	586.0	2022-01-02 07:02:57
2022-01-01 12:00:00.000	PT60M	10YCS-CG-TSO---S	CTY	ME CTY	ME	10YBA-JPCC-----D	CTY	BA CTY	BA	0.0	2022-01-01 14:37:51
2022-01-01 13:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	10Y1001A1001A65H	CTY	DK CTY	DK	579.24	2022-01-09 17:45:46
2022-01-01 13:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	10Y1001A1001A83F	CTY	DE CTY	DE	884.37	2022-01-21 05:34:40
2022-01-01 12:00:00.000	PT60M	10YBA-JPCC-----D	BZN	BA BZN	BA	10YCS-SERBIATSOV	BZN	RS BZN	RS	63.94	2022-01-01 14:43:39
2022-01-01 12:00:00.000	PT60M	10YBA-JPCC-----D	CTA	BA CTA	BA	10YCS-SERBIATSOV	CTA	RS CTA	RS	63.94	2022-01-01 14:43:39
2022-01-01 13:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	10YAT-APG------L	CTA	AT CTA	AT	224.8	2022-01-09 17:45:46
2022-01-01 13:00:00.000	PT15M	10Y1001A1001A796	CTA	DK CTA	DK	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	0.0	2022-01-01 14:40:28
