DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2022-01-01 04:00:00.000	PT60M	10YGR-HTSO-----Y	CTY	GR CTY	GR	4067.0	2022-01-01 07:00:52
2022-01-01 23:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	7673.69	2022-01-12 00:45:54
2022-01-01 23:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	7518.67	2022-01-12 00:45:54
2022-01-01 23:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	7432.08	2022-01-12 00:45:54
2022-01-02 00:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	7404.99	2022-01-12 00:45:54
2022-01-02 00:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	7244.63	2022-01-12 00:45:54
2022-01-02 00:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	7082.98	2022-01-12 00:45:54
2022-01-02 00:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	6971.96	2022-01-12 00:45:54
2022-01-02 01:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	6911.11	2022-01-12 00:45:54
2022-01-02 01:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	6881.71	2022-01-12 00:45:54
2022-01-02 01:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	6897.37	2022-01-12 00:45:54
2022-01-02 01:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	6852.92	2022-01-12 00:45:54
2022-01-02 02:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	6787.42	2022-01-12 00:45:54
2022-01-02 02:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	6726.59	2022-01-12 00:45:54
2022-01-02 02:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	6676.12	2022-01-12 00:45:54
2022-01-02 02:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	6692.54	2022-01-12 00:45:54
2022-01-02 03:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	6718.92	2022-01-12 00:45:54
2022-01-02 03:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	6707.06	2022-01-12 00:45:54
2022-01-02 03:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	6659.71	2022-01-12 00:45:54
2022-01-02 03:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	6682.47	2022-01-12 00:45:54
2022-01-02 04:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	6763.84	2022-01-12 00:45:54
2022-01-02 04:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	6835.13	2022-01-12 00:45:54
2022-01-02 04:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	6897.48	2022-01-12 00:45:54
2022-01-02 04:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	6995.78	2022-01-12 00:45:54
